,start,end,title,service_category,start_org,end_org
3082,부산 도시철도 운행 정보,시외버스정보 서비스,무빗,교통물류,부산교통공사,국토교통부
3083,부산 도시철도 운행 정보,고속버스정보 서비스,무빗,교통물류,부산교통공사,국토교통부
3084,부산 도시철도 운행 정보,버스정류소정보조회서비스,무빗,교통물류,부산교통공사,국토교통부
3085,부산 도시철도 운행 정보,버스위치정보 조회 서비스,무빗,교통물류,부산교통공사,경기도
3086,부산 도시철도 역사 정보,버스노선 조회 서비스,무빗,교통물류,부산교통공사,경기도
3087,부산 도시철도 역사 정보,노선정보조회 서비스,무빗,교통물류,부산교통공사,서울특별시
3088,부산 도시철도 역사 정보,열차정보서비스,무빗,교통물류,부산교통공사,국토교통부
3089,부산 도시철도 역사 정보,정류소정보조회 서비스,무빗,교통물류,부산교통공사,서울특별시
3090,부산 도시철도 역사 정보,대중교통환승경로 조회 서비스,무빗,교통물류,부산교통공사,서울특별시
3091,부산 도시철도 역사 정보,버스노선정보조회서비스,무빗,교통물류,부산교통공사,국토교통부
3092,부산 도시철도 역사 정보,지하철정보서비스,무빗,교통물류,부산교통공사,국토교통부
3093,부산 도시철도 역사 정보,도착정보조회서비스,무빗,교통물류,부산교통공사,국토교통부
3094,부산 도시철도 역사 정보,버스위치정보조회서비스,무빗,교통물류,부산교통공사,국토교통부
3095,부산 도시철도 역사 정보,시외버스정보 서비스,무빗,교통물류,부산교통공사,국토교통부
3096,부산 도시철도 역사 정보,고속버스정보 서비스,무빗,교통물류,부산교통공사,국토교통부
3097,부산 도시철도 역사 정보,버스정류소정보조회서비스,무빗,교통물류,부산교통공사,국토교통부
3098,부산 도시철도 역사 정보,버스위치정보 조회 서비스,무빗,교통물류,부산교통공사,경기도
3099,버스노선 조회 서비스,노선정보조회 서비스,무빗,교통물류,경기도,서울특별시
3100,버스노선 조회 서비스,열차정보서비스,무빗,교통물류,경기도,국토교통부
3101,버스노선 조회 서비스,정류소정보조회 서비스,무빗,교통물류,경기도,서울특별시
3102,버스노선 조회 서비스,대중교통환승경로 조회 서비스,무빗,교통물류,경기도,서울특별시
3103,버스노선 조회 서비스,버스노선정보조회서비스,무빗,교통물류,경기도,국토교통부
3104,버스노선 조회 서비스,지하철정보서비스,무빗,교통물류,경기도,국토교통부
3105,버스노선 조회 서비스,도착정보조회서비스,무빗,교통물류,경기도,국토교통부
3106,버스노선 조회 서비스,버스위치정보조회서비스,무빗,교통물류,경기도,국토교통부
3107,버스노선 조회 서비스,시외버스정보 서비스,무빗,교통물류,경기도,국토교통부
3108,버스노선 조회 서비스,고속버스정보 서비스,무빗,교통물류,경기도,국토교통부
3109,버스노선 조회 서비스,버스정류소정보조회서비스,무빗,교통물류,경기도,국토교통부
3110,버스노선 조회 서비스,버스위치정보 조회 서비스,무빗,교통물류,경기도,경기도
3111,노선정보조회 서비스,열차정보서비스,무빗,교통물류,서울특별시,국토교통부
3112,노선정보조회 서비스,정류소정보조회 서비스,무빗,교통물류,서울특별시,서울특별시
3113,노선정보조회 서비스,대중교통환승경로 조회 서비스,무빗,교통물류,서울특별시,서울특별시
3114,노선정보조회 서비스,버스노선정보조회서비스,무빗,교통물류,서울특별시,국토교통부
3115,노선정보조회 서비스,지하철정보서비스,무빗,교통물류,서울특별시,국토교통부
3116,노선정보조회 서비스,도착정보조회서비스,무빗,교통물류,서울특별시,국토교통부
3117,노선정보조회 서비스,버스위치정보조회서비스,무빗,교통물류,서울특별시,국토교통부
3118,노선정보조회 서비스,시외버스정보 서비스,무빗,교통물류,서울특별시,국토교통부
3119,노선정보조회 서비스,고속버스정보 서비스,무빗,교통물류,서울특별시,국토교통부
3120,노선정보조회 서비스,버스정류소정보조회서비스,무빗,교통물류,서울특별시,국토교통부
3121,노선정보조회 서비스,버스위치정보 조회 서비스,무빗,교통물류,서울특별시,경기도
3122,열차정보서비스,정류소정보조회 서비스,무빗,교통물류,국토교통부,서울특별시
3123,열차정보서비스,대중교통환승경로 조회 서비스,무빗,교통물류,국토교통부,서울특별시
3124,열차정보서비스,버스노선정보조회서비스,무빗,교통물류,국토교통부,국토교통부
3125,열차정보서비스,지하철정보서비스,무빗,교통물류,국토교통부,국토교통부
3126,열차정보서비스,도착정보조회서비스,무빗,교통물류,국토교통부,국토교통부
3127,열차정보서비스,버스위치정보조회서비스,무빗,교통물류,국토교통부,국토교통부
3128,열차정보서비스,시외버스정보 서비스,무빗,교통물류,국토교통부,국토교통부
3129,열차정보서비스,고속버스정보 서비스,무빗,교통물류,국토교통부,국토교통부
3130,열차정보서비스,버스정류소정보조회서비스,무빗,교통물류,국토교통부,국토교통부
3131,열차정보서비스,버스위치정보 조회 서비스,무빗,교통물류,국토교통부,경기도
3132,정류소정보조회 서비스,대중교통환승경로 조회 서비스,무빗,교통물류,서울특별시,서울특별시
3133,정류소정보조회 서비스,버스노선정보조회서비스,무빗,교통물류,서울특별시,국토교통부
3134,정류소정보조회 서비스,지하철정보서비스,무빗,교통물류,서울특별시,국토교통부
3135,정류소정보조회 서비스,도착정보조회서비스,무빗,교통물류,서울특별시,국토교통부
3136,정류소정보조회 서비스,버스위치정보조회서비스,무빗,교통물류,서울특별시,국토교통부
3137,정류소정보조회 서비스,시외버스정보 서비스,무빗,교통물류,서울특별시,국토교통부
3138,정류소정보조회 서비스,고속버스정보 서비스,무빗,교통물류,서울특별시,국토교통부
3139,정류소정보조회 서비스,버스정류소정보조회서비스,무빗,교통물류,서울특별시,국토교통부
3140,정류소정보조회 서비스,버스위치정보 조회 서비스,무빗,교통물류,서울특별시,경기도
3141,대중교통환승경로 조회 서비스,버스노선정보조회서비스,무빗,교통물류,서울특별시,국토교통부
3142,대중교통환승경로 조회 서비스,지하철정보서비스,무빗,교통물류,서울특별시,국토교통부
3143,대중교통환승경로 조회 서비스,도착정보조회서비스,무빗,교통물류,서울특별시,국토교통부
3144,대중교통환승경로 조회 서비스,버스위치정보조회서비스,무빗,교통물류,서울특별시,국토교통부
3145,대중교통환승경로 조회 서비스,시외버스정보 서비스,무빗,교통물류,서울특별시,국토교통부
3146,대중교통환승경로 조회 서비스,고속버스정보 서비스,무빗,교통물류,서울특별시,국토교통부
3147,대중교통환승경로 조회 서비스,버스정류소정보조회서비스,무빗,교통물류,서울특별시,국토교통부
3148,대중교통환승경로 조회 서비스,버스위치정보 조회 서비스,무빗,교통물류,서울특별시,경기도
3149,버스노선정보조회서비스,지하철정보서비스,무빗,교통물류,국토교통부,국토교통부
3150,버스노선정보조회서비스,도착정보조회서비스,무빗,교통물류,국토교통부,국토교통부
3151,버스노선정보조회서비스,버스위치정보조회서비스,무빗,교통물류,국토교통부,국토교통부
3152,버스노선정보조회서비스,시외버스정보 서비스,무빗,교통물류,국토교통부,국토교통부
3153,버스노선정보조회서비스,고속버스정보 서비스,무빗,교통물류,국토교통부,국토교통부
3154,버스노선정보조회서비스,버스정류소정보조회서비스,무빗,교통물류,국토교통부,국토교통부
3155,버스노선정보조회서비스,버스위치정보 조회 서비스,무빗,교통물류,국토교통부,경기도
3156,지하철정보서비스,도착정보조회서비스,무빗,교통물류,국토교통부,국토교통부
3157,지하철정보서비스,버스위치정보조회서비스,무빗,교통물류,국토교통부,국토교통부
3158,지하철정보서비스,시외버스정보 서비스,무빗,교통물류,국토교통부,국토교통부
3159,지하철정보서비스,고속버스정보 서비스,무빗,교통물류,국토교통부,국토교통부
3160,지하철정보서비스,버스정류소정보조회서비스,무빗,교통물류,국토교통부,국토교통부
3161,지하철정보서비스,버스위치정보 조회 서비스,무빗,교통물류,국토교통부,경기도
3162,도착정보조회서비스,버스위치정보조회서비스,무빗,교통물류,국토교통부,국토교통부
3163,도착정보조회서비스,시외버스정보 서비스,무빗,교통물류,국토교통부,국토교통부
3164,도착정보조회서비스,고속버스정보 서비스,무빗,교통물류,국토교통부,국토교통부
3165,도착정보조회서비스,버스정류소정보조회서비스,무빗,교통물류,국토교통부,국토교통부
3166,도착정보조회서비스,버스위치정보 조회 서비스,무빗,교통물류,국토교통부,경기도
3167,버스위치정보조회서비스,시외버스정보 서비스,무빗,교통물류,국토교통부,국토교통부
3168,버스위치정보조회서비스,고속버스정보 서비스,무빗,교통물류,국토교통부,국토교통부
3169,버스위치정보조회서비스,버스정류소정보조회서비스,무빗,교통물류,국토교통부,국토교통부
3170,버스위치정보조회서비스,버스위치정보 조회 서비스,무빗,교통물류,국토교통부,경기도
3171,시외버스정보 서비스,고속버스정보 서비스,무빗,교통물류,국토교통부,국토교통부
3172,시외버스정보 서비스,버스정류소정보조회서비스,무빗,교통물류,국토교통부,국토교통부
3173,시외버스정보 서비스,버스위치정보 조회 서비스,무빗,교통물류,국토교통부,경기도
3174,고속버스정보 서비스,버스정류소정보조회서비스,무빗,교통물류,국토교통부,국토교통부
3175,고속버스정보 서비스,버스위치정보 조회 서비스,무빗,교통물류,국토교통부,경기도
3176,버스정류소정보조회서비스,버스위치정보 조회 서비스,무빗,교통물류,국토교통부,경기도
3177,(구)동네예보정보조회서비스,대기오염정보 조회 서비스,AirCheck,환경기상,기상청,한국환경공단
3178,(구)동네예보정보조회서비스,측정소정보 조회 서비스,AirCheck,환경기상,기상청,한국환경공단
3179,대기오염정보 조회 서비스,측정소정보 조회 서비스,AirCheck,환경기상,한국환경공단,한국환경공단
3180,도착정보조회서비스,울산광역시 BIS 정보,UNIST.US,교통물류,국토교통부,울산광역시
3181,도착정보조회서비스,울산광역시 교통HUB정보 조회 서비스,UNIST.US,교통물류,국토교통부,울산광역시
3182,울산광역시 BIS 정보,울산광역시 교통HUB정보 조회 서비스,UNIST.US,교통물류,울산광역시,울산광역시
3183,측정소정보 조회 서비스,대기오염정보 조회 서비스,힐링차일드 소아 아토피피부염,보건의료,한국환경공단,한국환경공단
3184,측정소정보 조회 서비스,(구)동네예보정보조회서비스,힐링차일드 소아 아토피피부염,보건의료,한국환경공단,기상청
3185,측정소정보 조회 서비스,보건기상지수,힐링차일드 소아 아토피피부염,보건의료,한국환경공단,기상청
3186,대기오염정보 조회 서비스,(구)동네예보정보조회서비스,힐링차일드 소아 아토피피부염,보건의료,한국환경공단,기상청
3187,대기오염정보 조회 서비스,보건기상지수,힐링차일드 소아 아토피피부염,보건의료,한국환경공단,기상청
3188,(구)동네예보정보조회서비스,보건기상지수,힐링차일드 소아 아토피피부염,보건의료,기상청,기상청
3189,코드마스터 정보 조회 서비스,전국 병‧의원 찾기 서비스,우리집 주치의,보건의료,국립중앙의료원,국립중앙의료원
3190,버스노선정보조회서비스,버스위치정보조회서비스,군산버스 스마트,국토관리,국토교통부,국토교통부
3191,버스노선정보조회서비스,도착정보조회서비스,군산버스 스마트,국토관리,국토교통부,국토교통부
3192,버스노선정보조회서비스,도착정보조회서비스,군산버스 스마트,국토관리,국토교통부,국토교통부
3193,버스노선정보조회서비스,버스위치정보조회서비스,군산버스 스마트,국토관리,국토교통부,국토교통부
3194,버스노선정보조회서비스,버스정류소정보조회서비스,군산버스 스마트,국토관리,국토교통부,국토교통부
3195,버스위치정보조회서비스,도착정보조회서비스,군산버스 스마트,국토관리,국토교통부,국토교통부
3196,버스위치정보조회서비스,도착정보조회서비스,군산버스 스마트,국토관리,국토교통부,국토교통부
3197,버스위치정보조회서비스,버스위치정보조회서비스,군산버스 스마트,국토관리,국토교통부,국토교통부
3198,버스위치정보조회서비스,버스정류소정보조회서비스,군산버스 스마트,국토관리,국토교통부,국토교통부
3199,도착정보조회서비스,도착정보조회서비스,군산버스 스마트,국토관리,국토교통부,국토교통부
3200,도착정보조회서비스,버스위치정보조회서비스,군산버스 스마트,국토관리,국토교통부,국토교통부
3201,도착정보조회서비스,버스정류소정보조회서비스,군산버스 스마트,국토관리,국토교통부,국토교통부
3202,도착정보조회서비스,버스위치정보조회서비스,군산버스 스마트,국토관리,국토교통부,국토교통부
3203,도착정보조회서비스,버스정류소정보조회서비스,군산버스 스마트,국토관리,국토교통부,국토교통부
3204,버스위치정보조회서비스,버스정류소정보조회서비스,군산버스 스마트,국토관리,국토교통부,국토교통부
3205,대기오염정보 조회 서비스,측정소정보 조회 서비스,날씨와 먼지,환경기상,한국환경공단,한국환경공단
3206,대기오염정보 조회 서비스,부산 대기질 정보 조회,날씨와 먼지,환경기상,한국환경공단,부산광역시
3207,대기오염정보 조회 서비스,생활기상지수조회,날씨와 먼지,환경기상,한국환경공단,기상청
3208,대기오염정보 조회 서비스,(구)동네예보정보조회서비스,날씨와 먼지,환경기상,한국환경공단,기상청
3209,대기오염정보 조회 서비스,(신)동네예보정보조회서비스,날씨와 먼지,환경기상,한국환경공단,기상청
3210,대기오염정보 조회 서비스,중기예보정보조회서비스,날씨와 먼지,환경기상,한국환경공단,기상청
3211,대기오염정보 조회 서비스,대기오염정보 조회 서비스,날씨와 먼지,환경기상,한국환경공단,한국환경공단
3212,대기오염정보 조회 서비스,생활기상지수조회,날씨와 먼지,환경기상,한국환경공단,기상청
3213,대기오염정보 조회 서비스,(신)생활기상지수조회,날씨와 먼지,환경기상,한국환경공단,기상청
3214,측정소정보 조회 서비스,부산 대기질 정보 조회,날씨와 먼지,환경기상,한국환경공단,부산광역시
3215,측정소정보 조회 서비스,생활기상지수조회,날씨와 먼지,환경기상,한국환경공단,기상청
3216,측정소정보 조회 서비스,(구)동네예보정보조회서비스,날씨와 먼지,환경기상,한국환경공단,기상청
3217,측정소정보 조회 서비스,(신)동네예보정보조회서비스,날씨와 먼지,환경기상,한국환경공단,기상청
3218,측정소정보 조회 서비스,중기예보정보조회서비스,날씨와 먼지,환경기상,한국환경공단,기상청
3219,측정소정보 조회 서비스,대기오염정보 조회 서비스,날씨와 먼지,환경기상,한국환경공단,한국환경공단
3220,측정소정보 조회 서비스,생활기상지수조회,날씨와 먼지,환경기상,한국환경공단,기상청
3221,측정소정보 조회 서비스,(신)생활기상지수조회,날씨와 먼지,환경기상,한국환경공단,기상청
3222,부산 대기질 정보 조회,생활기상지수조회,날씨와 먼지,환경기상,부산광역시,기상청
3223,부산 대기질 정보 조회,(구)동네예보정보조회서비스,날씨와 먼지,환경기상,부산광역시,기상청
3224,부산 대기질 정보 조회,(신)동네예보정보조회서비스,날씨와 먼지,환경기상,부산광역시,기상청
3225,부산 대기질 정보 조회,중기예보정보조회서비스,날씨와 먼지,환경기상,부산광역시,기상청
3226,부산 대기질 정보 조회,대기오염정보 조회 서비스,날씨와 먼지,환경기상,부산광역시,한국환경공단
3227,부산 대기질 정보 조회,생활기상지수조회,날씨와 먼지,환경기상,부산광역시,기상청
3228,부산 대기질 정보 조회,(신)생활기상지수조회,날씨와 먼지,환경기상,부산광역시,기상청
3229,생활기상지수조회,(구)동네예보정보조회서비스,날씨와 먼지,환경기상,기상청,기상청
3230,생활기상지수조회,(신)동네예보정보조회서비스,날씨와 먼지,환경기상,기상청,기상청
3231,생활기상지수조회,중기예보정보조회서비스,날씨와 먼지,환경기상,기상청,기상청
3232,생활기상지수조회,대기오염정보 조회 서비스,날씨와 먼지,환경기상,기상청,한국환경공단
3233,생활기상지수조회,생활기상지수조회,날씨와 먼지,환경기상,기상청,기상청
3234,생활기상지수조회,(신)생활기상지수조회,날씨와 먼지,환경기상,기상청,기상청
3235,(구)동네예보정보조회서비스,(신)동네예보정보조회서비스,날씨와 먼지,환경기상,기상청,기상청
3236,(구)동네예보정보조회서비스,중기예보정보조회서비스,날씨와 먼지,환경기상,기상청,기상청
3237,(구)동네예보정보조회서비스,대기오염정보 조회 서비스,날씨와 먼지,환경기상,기상청,한국환경공단
3238,(구)동네예보정보조회서비스,생활기상지수조회,날씨와 먼지,환경기상,기상청,기상청
3239,(구)동네예보정보조회서비스,(신)생활기상지수조회,날씨와 먼지,환경기상,기상청,기상청
3240,(신)동네예보정보조회서비스,중기예보정보조회서비스,날씨와 먼지,환경기상,기상청,기상청
3241,(신)동네예보정보조회서비스,대기오염정보 조회 서비스,날씨와 먼지,환경기상,기상청,한국환경공단
3242,(신)동네예보정보조회서비스,생활기상지수조회,날씨와 먼지,환경기상,기상청,기상청
3243,(신)동네예보정보조회서비스,(신)생활기상지수조회,날씨와 먼지,환경기상,기상청,기상청
3244,중기예보정보조회서비스,대기오염정보 조회 서비스,날씨와 먼지,환경기상,기상청,한국환경공단
3245,중기예보정보조회서비스,생활기상지수조회,날씨와 먼지,환경기상,기상청,기상청
3246,중기예보정보조회서비스,(신)생활기상지수조회,날씨와 먼지,환경기상,기상청,기상청
3247,대기오염정보 조회 서비스,생활기상지수조회,날씨와 먼지,환경기상,한국환경공단,기상청
3248,대기오염정보 조회 서비스,(신)생활기상지수조회,날씨와 먼지,환경기상,한국환경공단,기상청
3249,생활기상지수조회,(신)생활기상지수조회,날씨와 먼지,환경기상,기상청,기상청
3250,버스도착정보조회 서비스,버스위치정보조회 서비스,Korea Tour,문화관광,서울특별시,서울특별시
3251,버스도착정보조회 서비스,국문 관광정보 서비스,Korea Tour,문화관광,서울특별시,한국관광공사
3252,버스도착정보조회 서비스,일문 관광정보 서비스,Korea Tour,문화관광,서울특별시,한국관광공사
3253,버스도착정보조회 서비스,중문 번체 관광정보 서비스,Korea Tour,문화관광,서울특별시,한국관광공사
3254,버스도착정보조회 서비스,중문 간체 관광정보 서비스,Korea Tour,문화관광,서울특별시,한국관광공사
3255,버스도착정보조회 서비스,영문 관광정보 서비스,Korea Tour,문화관광,서울특별시,한국관광공사
3256,버스위치정보조회 서비스,국문 관광정보 서비스,Korea Tour,문화관광,서울특별시,한국관광공사
3257,버스위치정보조회 서비스,일문 관광정보 서비스,Korea Tour,문화관광,서울특별시,한국관광공사
3258,버스위치정보조회 서비스,중문 번체 관광정보 서비스,Korea Tour,문화관광,서울특별시,한국관광공사
3259,버스위치정보조회 서비스,중문 간체 관광정보 서비스,Korea Tour,문화관광,서울특별시,한국관광공사
3260,버스위치정보조회 서비스,영문 관광정보 서비스,Korea Tour,문화관광,서울특별시,한국관광공사
3261,국문 관광정보 서비스,일문 관광정보 서비스,Korea Tour,문화관광,한국관광공사,한국관광공사
3262,국문 관광정보 서비스,중문 번체 관광정보 서비스,Korea Tour,문화관광,한국관광공사,한국관광공사
3263,국문 관광정보 서비스,중문 간체 관광정보 서비스,Korea Tour,문화관광,한국관광공사,한국관광공사
3264,국문 관광정보 서비스,영문 관광정보 서비스,Korea Tour,문화관광,한국관광공사,한국관광공사
3265,일문 관광정보 서비스,중문 번체 관광정보 서비스,Korea Tour,문화관광,한국관광공사,한국관광공사
3266,일문 관광정보 서비스,중문 간체 관광정보 서비스,Korea Tour,문화관광,한국관광공사,한국관광공사
3267,일문 관광정보 서비스,영문 관광정보 서비스,Korea Tour,문화관광,한국관광공사,한국관광공사
3268,중문 번체 관광정보 서비스,중문 간체 관광정보 서비스,Korea Tour,문화관광,한국관광공사,한국관광공사
3269,중문 번체 관광정보 서비스,영문 관광정보 서비스,Korea Tour,문화관광,한국관광공사,한국관광공사
3270,중문 간체 관광정보 서비스,영문 관광정보 서비스,Korea Tour,문화관광,한국관광공사,한국관광공사
3271,약국정보서비스,병원정보서비스,병원찾기,보건의료,건강보험심사평가원,건강보험심사평가원
3272,약국정보서비스,의료기관별상세정보서비스,병원찾기,보건의료,건강보험심사평가원,건강보험심사평가원
3273,병원정보서비스,의료기관별상세정보서비스,병원찾기,보건의료,건강보험심사평가원,건강보험심사평가원
3274,WiFi Zone현황(2014.12월),노래연습장업(수시),공항 출도착,과학기술,과학기술정보통신부 국립전파연구원,행정안전부
3275,WiFi Zone현황(2014.12월),동물병원(수시),공항 출도착,과학기술,과학기술정보통신부 국립전파연구원,행정안전부
3276,WiFi Zone현황(2014.12월),자동차정비업체 현황(수시 업데이트),공항 출도착,과학기술,과학기술정보통신부 국립전파연구원,서울특별시 도봉구
3277,노래연습장업(수시),동물병원(수시),공항 출도착,과학기술,행정안전부,행정안전부
3278,노래연습장업(수시),자동차정비업체 현황(수시 업데이트),공항 출도착,과학기술,행정안전부,서울특별시 도봉구
3279,동물병원(수시),자동차정비업체 현황(수시 업데이트),공항 출도착,과학기술,행정안전부,서울특별시 도봉구
3280,버스위치정보조회 서비스,버스도착정보조회 서비스,버스알람,교통물류,서울특별시,서울특별시
3281,버스위치정보조회 서비스,정류소정보조회 서비스,버스알람,교통물류,서울특별시,서울특별시
3282,버스위치정보조회 서비스,노선정보조회 서비스,버스알람,교통물류,서울특별시,서울특별시
3283,버스위치정보조회 서비스,버스 위치 정보 조회 서비스,버스알람,교통물류,서울특별시,경기도
3284,버스위치정보조회 서비스,기반정보 관리 서비스,버스알람,교통물류,서울특별시,경기도
3285,버스위치정보조회 서비스,버스 도착 정보 조회 서비스,버스알람,교통물류,서울특별시,경기도
3286,버스도착정보조회 서비스,정류소정보조회 서비스,버스알람,교통물류,서울특별시,서울특별시
3287,버스도착정보조회 서비스,노선정보조회 서비스,버스알람,교통물류,서울특별시,서울특별시
3288,버스도착정보조회 서비스,버스 위치 정보 조회 서비스,버스알람,교통물류,서울특별시,경기도
3289,버스도착정보조회 서비스,기반정보 관리 서비스,버스알람,교통물류,서울특별시,경기도
3290,버스도착정보조회 서비스,버스 도착 정보 조회 서비스,버스알람,교통물류,서울특별시,경기도
3291,정류소정보조회 서비스,노선정보조회 서비스,버스알람,교통물류,서울특별시,서울특별시
3292,정류소정보조회 서비스,버스 위치 정보 조회 서비스,버스알람,교통물류,서울특별시,경기도
3293,정류소정보조회 서비스,기반정보 관리 서비스,버스알람,교통물류,서울특별시,경기도
3294,정류소정보조회 서비스,버스 도착 정보 조회 서비스,버스알람,교통물류,서울특별시,경기도
3295,노선정보조회 서비스,버스 위치 정보 조회 서비스,버스알람,교통물류,서울특별시,경기도
3296,노선정보조회 서비스,기반정보 관리 서비스,버스알람,교통물류,서울특별시,경기도
3297,노선정보조회 서비스,버스 도착 정보 조회 서비스,버스알람,교통물류,서울특별시,경기도
3298,버스 위치 정보 조회 서비스,기반정보 관리 서비스,버스알람,교통물류,경기도,경기도
3299,버스 위치 정보 조회 서비스,버스 도착 정보 조회 서비스,버스알람,교통물류,경기도,경기도
3300,기반정보 관리 서비스,버스 도착 정보 조회 서비스,버스알람,교통물류,경기도,경기도
3301,측정소정보 조회 서비스,생활기상지수조회,하늘은,환경기상,한국환경공단,기상청
3302,측정소정보 조회 서비스,대기오염정보 조회 서비스,하늘은,환경기상,한국환경공단,한국환경공단
3303,측정소정보 조회 서비스,(구)동네예보정보조회서비스,하늘은,환경기상,한국환경공단,기상청
3304,생활기상지수조회,대기오염정보 조회 서비스,하늘은,환경기상,기상청,한국환경공단
3305,생활기상지수조회,(구)동네예보정보조회서비스,하늘은,환경기상,기상청,기상청
3306,대기오염정보 조회 서비스,(구)동네예보정보조회서비스,하늘은,환경기상,한국환경공단,기상청
3307,남양주 학교정보,광주광역시 학교정보(2017년 3월 1일 기준),전국학교주소,교육,경기도 남양주시,광주광역시
3308,남양주 학교정보,동부학교정보,전국학교주소,교육,경기도 남양주시,서울특별시교육청
3309,남양주 학교정보,강동학교정보,전국학교주소,교육,경기도 남양주시,서울특별시교육청
3310,남양주 학교정보,북부학교정보,전국학교주소,교육,경기도 남양주시,서울특별시교육청
3311,광주광역시 학교정보(2017년 3월 1일 기준),동부학교정보,전국학교주소,교육,광주광역시,서울특별시교육청
3312,광주광역시 학교정보(2017년 3월 1일 기준),강동학교정보,전국학교주소,교육,광주광역시,서울특별시교육청
3313,광주광역시 학교정보(2017년 3월 1일 기준),북부학교정보,전국학교주소,교육,광주광역시,서울특별시교육청
3314,동부학교정보,강동학교정보,전국학교주소,교육,서울특별시교육청,서울특별시교육청
3315,동부학교정보,북부학교정보,전국학교주소,교육,서울특별시교육청,서울특별시교육청
3316,강동학교정보,북부학교정보,전국학교주소,교육,서울특별시교육청,서울특별시교육청
3317,치과병원(병원급)(수시),공공보건의료기관 현황(2016년 12월),병원어디야,보건의료,행정안전부,보건복지부
3318,전국 치과병원 현황,전국 종합병원 현황,병원 위치정보 제공 - HelloDoctor(헬로닥터),보건의료,공공데이터활용지원센터,공공데이터활용지원센터
3319,전국 치과병원 현황,전국 한방병원 현황,병원 위치정보 제공 - HelloDoctor(헬로닥터),보건의료,공공데이터활용지원센터,공공데이터활용지원센터
3320,전국 종합병원 현황,전국 한방병원 현황,병원 위치정보 제공 - HelloDoctor(헬로닥터),보건의료,공공데이터활용지원센터,공공데이터활용지원센터
3321,기관조사가격서비스,경락가격정보서비스,더줌,문화관광,농림수산식품교육문화정보원,농림수산식품교육문화정보원
3322,기관조사가격서비스,코드조회서비스,더줌,문화관광,농림수산식품교육문화정보원,농림수산식품교육문화정보원
3323,기관조사가격서비스,실시간경매속보서비스,더줌,문화관광,농림수산식품교육문화정보원,농림수산식품교육문화정보원
3324,기관조사가격서비스,국문 관광정보 서비스,더줌,문화관광,농림수산식품교육문화정보원,한국관광공사
3325,경락가격정보서비스,코드조회서비스,더줌,문화관광,농림수산식품교육문화정보원,농림수산식품교육문화정보원
3326,경락가격정보서비스,실시간경매속보서비스,더줌,문화관광,농림수산식품교육문화정보원,농림수산식품교육문화정보원
3327,경락가격정보서비스,국문 관광정보 서비스,더줌,문화관광,농림수산식품교육문화정보원,한국관광공사
3328,코드조회서비스,실시간경매속보서비스,더줌,문화관광,농림수산식품교육문화정보원,농림수산식품교육문화정보원
3329,코드조회서비스,국문 관광정보 서비스,더줌,문화관광,농림수산식품교육문화정보원,한국관광공사
3330,실시간경매속보서비스,국문 관광정보 서비스,더줌,문화관광,농림수산식품교육문화정보원,한국관광공사
3331,버스도착정보조회 서비스,정류소정보조회 서비스,좋은 아침이야,교통물류,서울특별시,서울특별시
3332,버스도착정보조회 서비스,노선정보조회 서비스,좋은 아침이야,교통물류,서울특별시,서울특별시
3333,버스도착정보조회 서비스,버스위치정보조회 서비스,좋은 아침이야,교통물류,서울특별시,서울특별시
3334,정류소정보조회 서비스,노선정보조회 서비스,좋은 아침이야,교통물류,서울특별시,서울특별시
3335,정류소정보조회 서비스,버스위치정보조회 서비스,좋은 아침이야,교통물류,서울특별시,서울특별시
3336,노선정보조회 서비스,버스위치정보조회 서비스,좋은 아침이야,교통물류,서울특별시,서울특별시
3337,실시간 자치구별 대기환경정보,실시간 서울 대기환경 평균,서울 대기환경,환경기상,서울특별시,서울특별시
3338,실시간 자치구별 대기환경정보,권역별 실시간 대기환경정보,서울 대기환경,환경기상,서울특별시,서울특별시
3339,실시간 서울 대기환경 평균,권역별 실시간 대기환경정보,서울 대기환경,환경기상,서울특별시,서울특별시
3340,버스노선 기반정보,버스위치정보조회 서비스,전국버스,교통물류,전라북도 전주시,서울특별시
3341,버스노선 기반정보,시내버스 해당노선 정보,전국버스,교통물류,전라북도 전주시,전라북도 전주시
3342,버스노선 기반정보,버스노선 조회 서비스,전국버스,교통물류,전라북도 전주시,경기도
3343,버스노선 기반정보,노선별 버스위치목록,전국버스,교통물류,전라북도 전주시,경상남도 창원시
3344,버스노선 기반정보,버스노선 조회 서비스,전국버스,교통물류,전라북도 전주시,경기도
3345,버스위치정보조회 서비스,시내버스 해당노선 정보,전국버스,교통물류,서울특별시,전라북도 전주시
3346,버스위치정보조회 서비스,버스노선 조회 서비스,전국버스,교통물류,서울특별시,경기도
3347,버스위치정보조회 서비스,노선별 버스위치목록,전국버스,교통물류,서울특별시,경상남도 창원시
3348,버스위치정보조회 서비스,버스노선 조회 서비스,전국버스,교통물류,서울특별시,경기도
3349,시내버스 해당노선 정보,버스노선 조회 서비스,전국버스,교통물류,전라북도 전주시,경기도
3350,시내버스 해당노선 정보,노선별 버스위치목록,전국버스,교통물류,전라북도 전주시,경상남도 창원시
3351,시내버스 해당노선 정보,버스노선 조회 서비스,전국버스,교통물류,전라북도 전주시,경기도
3352,버스노선 조회 서비스,노선별 버스위치목록,전국버스,교통물류,경기도,경상남도 창원시
