코드,시도명,시군구명,읍면동명
44770370,충청남도,서천군,문산면
44770380,충청남도,서천군,판교면
44770390,충청남도,서천군,종천면
44770400,충청남도,서천군,비인면
44770410,충청남도,서천군,서면
44790250,충청남도,청양군,청양읍
44790310,충청남도,청양군,운곡면
44790320,충청남도,청양군,대치면
44790330,충청남도,청양군,정산면
44790340,충청남도,청양군,목면
44790350,충청남도,청양군,청남면
44790360,충청남도,청양군,장평면
44790370,충청남도,청양군,남양면
44790380,충청남도,청양군,화성면
44790390,충청남도,청양군,비봉면
44800250,충청남도,홍성군,홍성읍
44800253,충청남도,홍성군,광천읍
44800310,충청남도,홍성군,홍북면
44800320,충청남도,홍성군,금마면
44800330,충청남도,홍성군,홍동면
44800340,충청남도,홍성군,장곡면
44800350,충청남도,홍성군,은하면
44800360,충청남도,홍성군,결성면
44800370,충청남도,홍성군,서부면
44800380,충청남도,홍성군,갈산면
44800390,충청남도,홍성군,구항면
44810250,충청남도,예산군,예산읍
44810253,충청남도,예산군,삽교읍
44810310,충청남도,예산군,대술면
44810320,충청남도,예산군,신양면
44810330,충청남도,예산군,광시면
44810340,충청남도,예산군,대흥면
44810350,충청남도,예산군,응봉면
44810360,충청남도,예산군,덕산면
44810370,충청남도,예산군,봉산면
44810380,충청남도,예산군,고덕면
44810390,충청남도,예산군,신암면
44810400,충청남도,예산군,오가면
44825250,충청남도,태안군,태안읍
44825253,충청남도,태안군,안면읍
44825310,충청남도,태안군,고남면
44825320,충청남도,태안군,남면
44825330,충청남도,태안군,근흥면
44825340,충청남도,태안군,소원면
44825350,충청남도,태안군,원북면
44825360,충청남도,태안군,이원면
45111510,전라북도,전주시 완산구,중앙동
45111530,전라북도,전주시 완산구,풍남동
45111605,전라북도,전주시 완산구,노송동
45111635,전라북도,전주시 완산구,완산동
45111650,전라북도,전주시 완산구,동서학동
45111660,전라북도,전주시 완산구,서서학동
45111671,전라북도,전주시 완산구,중화산1동
45111672,전라북도,전주시 완산구,중화산2동
45111680,전라북도,전주시 완산구,서신동
45111691,전라북도,전주시 완산구,평화1동
45111692,전라북도,전주시 완산구,평화2동
45111701,전라북도,전주시 완산구,삼천1동
45111702,전라북도,전주시 완산구,삼천2동
45111703,전라북도,전주시 완산구,삼천3동
45111711,전라북도,전주시 완산구,효자1동
45111712,전라북도,전주시 완산구,효자2동
45111713,전라북도,전주시 완산구,효자3동
45111714,전라북도,전주시 완산구,효자4동
45113525,전라북도,전주시 덕진구,진북동
45113540,전라북도,전주시 덕진구,인후1동
45113550,전라북도,전주시 덕진구,인후2동
45113560,전라북도,전주시 덕진구,인후3동
45113570,전라북도,전주시 덕진구,덕진동
45113580,전라북도,전주시 덕진구,금암1동
45113590,전라북도,전주시 덕진구,금암2동
45113600,전라북도,전주시 덕진구,팔복동
45113611,전라북도,전주시 덕진구,우아1동
45113612,전라북도,전주시 덕진구,우아2동
45113620,전라북도,전주시 덕진구,호성동
45113641,전라북도,전주시 덕진구,송천1동
45113642,전라북도,전주시 덕진구,송천2동
45113650,전라북도,전주시 덕진구,조촌동
45113660,전라북도,전주시 덕진구,동산동
45130250,전라북도,군산시,옥구읍
45130310,전라북도,군산시,옥산면
45130320,전라북도,군산시,회현면
45130330,전라북도,군산시,임피면
45130340,전라북도,군산시,서수면
45130350,전라북도,군산시,대야면
45130360,전라북도,군산시,개정면
45130370,전라북도,군산시,성산면
45130380,전라북도,군산시,나포면
45130390,전라북도,군산시,옥도면
45130400,전라북도,군산시,옥서면
45130515,전라북도,군산시,해신동
45130530,전라북도,군산시,월명동
45130550,전라북도,군산시,신풍동
45130560,전라북도,군산시,삼학동
45130605,전라북도,군산시,중앙동
45130640,전라북도,군산시,흥남동
45130650,전라북도,군산시,조촌동
45130660,전라북도,군산시,경암동
45130670,전라북도,군산시,구암동
45130680,전라북도,군산시,개정동
45130690,전라북도,군산시,수송동
45130701,전라북도,군산시,나운1동
45130702,전라북도,군산시,나운2동
45130703,전라북도,군산시,나운3동
45130710,전라북도,군산시,소룡동
45130720,전라북도,군산시,미성동
45140250,전라북도,익산시,함열읍
45140310,전라북도,익산시,오산면
45140320,전라북도,익산시,황등면
45140330,전라북도,익산시,함라면
45140340,전라북도,익산시,웅포면
45140350,전라북도,익산시,성당면
45140360,전라북도,익산시,용안면
45140370,전라북도,익산시,낭산면
45140380,전라북도,익산시,망성면
45140390,전라북도,익산시,여산면
45140400,전라북도,익산시,금마면
45140410,전라북도,익산시,왕궁면
45140420,전라북도,익산시,춘포면
45140430,전라북도,익산시,삼기면
45140440,전라북도,익산시,용동면
45140520,전라북도,익산시,중앙동
45140530,전라북도,익산시,평화동
45140560,전라북도,익산시,인화동
45140570,전라북도,익산시,동산동
45140580,전라북도,익산시,마동
45140595,전라북도,익산시,남중동
45140610,전라북도,익산시,모현동
45140620,전라북도,익산시,송학동
45140646,전라북도,익산시,영등1동
45140647,전라북도,익산시,영등2동
45140652,전라북도,익산시,어양동
45140656,전라북도,익산시,신동
45140670,전라북도,익산시,팔봉동
45140690,전라북도,익산시,삼성동
45180250,전라북도,정읍시,신태인읍
45180310,전라북도,정읍시,북면
45180320,전라북도,정읍시,입암면
45180330,전라북도,정읍시,소성면
45180340,전라북도,정읍시,고부면
45180350,전라북도,정읍시,영원면
45180360,전라북도,정읍시,덕천면
45180370,전라북도,정읍시,이평면
45180380,전라북도,정읍시,정우면
45180390,전라북도,정읍시,태인면
45180400,전라북도,정읍시,감곡면
45180410,전라북도,정읍시,옹동면
45180420,전라북도,정읍시,칠보면
45180430,전라북도,정읍시,산내면
45180440,전라북도,정읍시,산외면
45180510,전라북도,정읍시,수성동
45180520,전라북도,정읍시,장명동
45180535,전라북도,정읍시,내장상동
45180545,전라북도,정읍시,시기동
45180565,전라북도,정읍시,초산동
45180570,전라북도,정읍시,연지동
45180580,전라북도,정읍시,농소동
45180595,전라북도,정읍시,상교동
45190250,전라북도,남원시,운봉읍
45190310,전라북도,남원시,주천면
45190320,전라북도,남원시,수지면
45190330,전라북도,남원시,송동면
45190340,전라북도,남원시,주생면
45190350,전라북도,남원시,금지면
45190360,전라북도,남원시,대강면
45190370,전라북도,남원시,대산면
45190380,전라북도,남원시,사매면
45190390,전라북도,남원시,덕과면
45190400,전라북도,남원시,보절면
45190410,전라북도,남원시,산동면
45190420,전라북도,남원시,이백면
45190450,전라북도,남원시,아영면
45190460,전라북도,남원시,산내면
45190470,전라북도,남원시,인월면
45190510,전라북도,남원시,동충동
45190520,전라북도,남원시,죽항동
45190540,전라북도,남원시,노암동
45190550,전라북도,남원시,금동
45190560,전라북도,남원시,왕정동
45190570,전라북도,남원시,향교동
45190590,전라북도,남원시,도통동
45210250,전라북도,김제시,만경읍
45210320,전라북도,김제시,죽산면
45210330,전라북도,김제시,백산면
45210340,전라북도,김제시,용지면
45210350,전라북도,김제시,백구면
45210360,전라북도,김제시,부량면
45210380,전라북도,김제시,공덕면
45210390,전라북도,김제시,청하면
45210400,전라북도,김제시,성덕면
45210410,전라북도,김제시,진봉면
45210420,전라북도,김제시,금구면
45210430,전라북도,김제시,봉남면
45210440,전라북도,김제시,황산면
45210450,전라북도,김제시,금산면
45210460,전라북도,김제시,광활면
45210510,전라북도,김제시,요촌동
45210520,전라북도,김제시,신풍동
45210540,전라북도,김제시,검산동
45210580,전라북도,김제시,교월동
45710250,전라북도,완주군,삼례읍
45710253,전라북도,완주군,봉동읍
45710256,전라북도,완주군,용진읍
45710320,전라북도,완주군,상관면
45710330,전라북도,완주군,이서면
45710340,전라북도,완주군,소양면
45710350,전라북도,완주군,구이면
45710360,전라북도,완주군,고산면
45710370,전라북도,완주군,비봉면
45710380,전라북도,완주군,운주면
45710390,전라북도,완주군,화산면
45710400,전라북도,완주군,동상면
45710410,전라북도,완주군,경천면
45720250,전라북도,진안군,진안읍
45720310,전라북도,진안군,용담면
45720320,전라북도,진안군,안천면
45720330,전라북도,진안군,동향면
45720340,전라북도,진안군,상전면
45720350,전라북도,진안군,백운면
45720360,전라북도,진안군,성수면
45720370,전라북도,진안군,마령면
45720380,전라북도,진안군,부귀면
45720390,전라북도,진안군,정천면
45720400,전라북도,진안군,주천면
45730250,전라북도,무주군,무주읍
45730310,전라북도,무주군,무풍면
45730320,전라북도,무주군,설천면
45730330,전라북도,무주군,적상면
45730340,전라북도,무주군,안성면
45730350,전라북도,무주군,부남면
45740250,전라북도,장수군,장수읍
45740310,전라북도,장수군,산서면
45740320,전라북도,장수군,번암면
45740335,전라북도,장수군,장계면
45740340,전라북도,장수군,천천면
45740350,전라북도,장수군,계남면
45740360,전라북도,장수군,계북면
45750250,전라북도,임실군,임실읍
45750310,전라북도,임실군,청웅면
45750320,전라북도,임실군,운암면
45750330,전라북도,임실군,신평면
45750340,전라북도,임실군,성수면
45750355,전라북도,임실군,오수면
45750360,전라북도,임실군,신덕면
45750370,전라북도,임실군,삼계면
45750380,전라북도,임실군,관촌면
45750390,전라북도,임실군,강진면
45750400,전라북도,임실군,덕치면
45750410,전라북도,임실군,지사면
45770250,전라북도,순창군,순창읍
45770310,전라북도,순창군,인계면
45770320,전라북도,순창군,동계면
45770330,전라북도,순창군,풍산면
45770340,전라북도,순창군,금과면
45770350,전라북도,순창군,팔덕면
45770360,전라북도,순창군,쌍치면
45770370,전라북도,순창군,복흥면
45770380,전라북도,순창군,적성면
45770390,전라북도,순창군,유등면
45770400,전라북도,순창군,구림면
45790250,전라북도,고창군,고창읍
45790310,전라북도,고창군,고수면
45790320,전라북도,고창군,아산면
45790330,전라북도,고창군,무장면
45790340,전라북도,고창군,공음면
45790350,전라북도,고창군,상하면
45790360,전라북도,고창군,해리면
45790370,전라북도,고창군,성송면
45790380,전라북도,고창군,대산면
45790390,전라북도,고창군,심원면
45790400,전라북도,고창군,흥덕면
45790410,전라북도,고창군,성내면
45790420,전라북도,고창군,신림면
45790430,전라북도,고창군,부안면
45800250,전라북도,부안군,부안읍
45800310,전라북도,부안군,주산면
45800320,전라북도,부안군,동진면
45800330,전라북도,부안군,행안면
45800340,전라북도,부안군,계화면
45800350,전라북도,부안군,보안면
45800360,전라북도,부안군,변산면
45800370,전라북도,부안군,진서면
45800380,전라북도,부안군,백산면
45800390,전라북도,부안군,상서면
45800400,전라북도,부안군,하서면
45800410,전라북도,부안군,줄포면
45800420,전라북도,부안군,위도면
46110510,전라남도,목포시,용당1동
46110520,전라남도,목포시,용당2동
46110535,전라남도,목포시,연동
46110545,전라남도,목포시,산정동
46110554,전라남도,목포시,연산동
46110558,전라남도,목포시,원산동
46110565,전라남도,목포시,대성동
46110595,전라남도,목포시,목원동
46110640,전라남도,목포시,동명동
46110645,전라남도,목포시,삼학동
46110655,전라남도,목포시,만호동
46110660,전라남도,목포시,유달동
46110695,전라남도,목포시,죽교동
46110705,전라남도,목포시,북항동
46110745,전라남도,목포시,용해동
46110750,전라남도,목포시,이로동
46110756,전라남도,목포시,상동
46110757,전라남도,목포시,하당동
46110758,전라남도,목포시,신흥동
46110780,전라남도,목포시,삼향동
46110790,전라남도,목포시,옥암동
46110800,전라남도,목포시,부흥동
46110810,전라남도,목포시,부주동
46130250,전라남도,여수시,돌산읍
46130251,전라남도,여수시,돌산읍우두출장소
46130252,전라남도,여수시,돌산읍죽포출장소
46130310,전라남도,여수시,소라면
46130320,전라남도,여수시,율촌면
46130330,전라남도,여수시,화양면
46130340,전라남도,여수시,남면
46130350,전라남도,여수시,화정면
46130356,전라남도,여수시,화정면개도출장소
46130360,전라남도,여수시,삼산면
46130515,전라남도,여수시,동문동
46130535,전라남도,여수시,한려동
46130570,전라남도,여수시,중앙동
46130600,전라남도,여수시,충무동
46130625,전라남도,여수시,광림동
46130635,전라남도,여수시,서강동
46130655,전라남도,여수시,대교동
46130670,전라남도,여수시,국동
46130685,전라남도,여수시,월호동
46130700,전라남도,여수시,여서동
46130710,전라남도,여수시,문수동
46130730,전라남도,여수시,미평동
46130740,전라남도,여수시,둔덕동
46130765,전라남도,여수시,만덕동
46130780,전라남도,여수시,쌍봉동
46130790,전라남도,여수시,시전동
46130800,전라남도,여수시,여천동
46130810,전라남도,여수시,주삼동
46130820,전라남도,여수시,삼일동
46130830,전라남도,여수시,묘도동
46150250,전라남도,순천시,승주읍
46150310,전라남도,순천시,해룡면
46150315,전라남도,순천시,해룡면상삼출장소
46150316,전라남도,순천시,해룡면신대출장소
46150320,전라남도,순천시,서면
46150330,전라남도,순천시,황전면
46150340,전라남도,순천시,월등면
46150350,전라남도,순천시,주암면
46150360,전라남도,순천시,송광면
46150370,전라남도,순천시,외서면
46150380,전라남도,순천시,낙안면
46150390,전라남도,순천시,별량면
46150400,전라남도,순천시,상사면
46150515,전라남도,순천시,향동
46150540,전라남도,순천시,매곡동
46150550,전라남도,순천시,삼산동
46150560,전라남도,순천시,조곡동
46150570,전라남도,순천시,덕연동
46150580,전라남도,순천시,풍덕동
46150590,전라남도,순천시,남제동
46150600,전라남도,순천시,저전동
46150610,전라남도,순천시,장천동
46150620,전라남도,순천시,중앙동
46150635,전라남도,순천시,도사동
46150661,전라남도,순천시,왕조1동
46150665,전라남도,순천시,왕조2동
46170250,전라남도,나주시,남평읍
46170310,전라남도,나주시,세지면
46170320,전라남도,나주시,왕곡면
46170330,전라남도,나주시,반남면
46170340,전라남도,나주시,공산면
46170350,전라남도,나주시,동강면
46170360,전라남도,나주시,다시면
46170370,전라남도,나주시,문평면
46170380,전라남도,나주시,노안면
46170390,전라남도,나주시,금천면
46170400,전라남도,나주시,산포면
46170420,전라남도,나주시,다도면
46170430,전라남도,나주시,봉황면
46170510,전라남도,나주시,송월동
46170520,전라남도,나주시,영강동
46170540,전라남도,나주시,금남동
46170550,전라남도,나주시,성북동
46170580,전라남도,나주시,영산동
46170600,전라남도,나주시,이창동
46170620,전라남도,나주시,빛가람동
46230250,전라남도,광양시,광양읍
46230310,전라남도,광양시,봉강면
46230320,전라남도,광양시,옥룡면
46230330,전라남도,광양시,옥곡면
46230340,전라남도,광양시,진상면
46230350,전라남도,광양시,진월면
46230360,전라남도,광양시,다압면
46230515,전라남도,광양시,골약동
46230530,전라남도,광양시,중마동
46230540,전라남도,광양시,광영동
46230550,전라남도,광양시,금호동
46230570,전라남도,광양시,태인동
46710250,전라남도,담양군,담양읍
46710310,전라남도,담양군,봉산면
46710320,전라남도,담양군,고서면
46710330,전라남도,담양군,남면
46710340,전라남도,담양군,창평면
46710350,전라남도,담양군,대덕면
46710360,전라남도,담양군,무정면
46710370,전라남도,담양군,금성면
46710380,전라남도,담양군,용면
46710390,전라남도,담양군,월산면
46710400,전라남도,담양군,수북면
46710410,전라남도,담양군,대전면
46720250,전라남도,곡성군,곡성읍
46720310,전라남도,곡성군,오곡면
46720320,전라남도,곡성군,삼기면
46720330,전라남도,곡성군,석곡면
46720340,전라남도,곡성군,목사동면
46720350,전라남도,곡성군,죽곡면
46720360,전라남도,곡성군,고달면
46720370,전라남도,곡성군,옥과면
46720380,전라남도,곡성군,입면
46720390,전라남도,곡성군,겸면
46720400,전라남도,곡성군,오산면
46730250,전라남도,구례군,구례읍
46730310,전라남도,구례군,문척면
46730320,전라남도,구례군,간전면
46730330,전라남도,구례군,토지면
46730340,전라남도,구례군,마산면
46730350,전라남도,구례군,광의면
46730360,전라남도,구례군,용방면
46730370,전라남도,구례군,산동면
46770250,전라남도,고흥군,고흥읍
46770253,전라남도,고흥군,도양읍
46770254,전라남도,고흥군,도양읍소록출장소
46770255,전라남도,고흥군,도양읍시산출장소
46770310,전라남도,고흥군,풍양면
46770320,전라남도,고흥군,도덕면
46770330,전라남도,고흥군,금산면
46770340,전라남도,고흥군,도화면
46770350,전라남도,고흥군,포두면
46770360,전라남도,고흥군,봉래면
46770370,전라남도,고흥군,점암면
46770380,전라남도,고흥군,과역면
46770390,전라남도,고흥군,남양면
46770400,전라남도,고흥군,동강면
46770410,전라남도,고흥군,대서면
46770420,전라남도,고흥군,두원면
46770440,전라남도,고흥군,영남면
46770450,전라남도,고흥군,동일면
46780250,전라남도,보성군,보성읍
46780253,전라남도,보성군,벌교읍
46780310,전라남도,보성군,노동면
46780320,전라남도,보성군,미력면
46780330,전라남도,보성군,겸백면
46780340,전라남도,보성군,율어면
46780350,전라남도,보성군,복내면
46780360,전라남도,보성군,문덕면
46780370,전라남도,보성군,조성면
46780380,전라남도,보성군,득량면
46780385,전라남도,보성군,득량면예당출장소
46780390,전라남도,보성군,회천면
46780400,전라남도,보성군,웅치면
46790250,전라남도,화순군,화순읍
46790310,전라남도,화순군,한천면
46790315,전라남도,화순군,한천면영외출장소
46790320,전라남도,화순군,춘양면
46790330,전라남도,화순군,청풍면
46790340,전라남도,화순군,이양면
46790350,전라남도,화순군,능주면
46790360,전라남도,화순군,도곡면
46790370,전라남도,화순군,도암면
46790380,전라남도,화순군,이서면
46790390,전라남도,화순군,북면
46790400,전라남도,화순군,동복면
46790410,전라남도,화순군,남면
46790420,전라남도,화순군,동면
46800250,전라남도,장흥군,장흥읍
46800253,전라남도,장흥군,관산읍
46800256,전라남도,장흥군,대덕읍
46800310,전라남도,장흥군,용산면
46800320,전라남도,장흥군,안양면
46800330,전라남도,장흥군,장동면
46800340,전라남도,장흥군,장평면
46800350,전라남도,장흥군,유치면
46800360,전라남도,장흥군,부산면
46800370,전라남도,장흥군,회진면
46810250,전라남도,강진군,강진읍
46810310,전라남도,강진군,군동면
46810320,전라남도,강진군,칠량면
46810330,전라남도,강진군,대구면
46810340,전라남도,강진군,도암면
46810350,전라남도,강진군,신전면
46810360,전라남도,강진군,성전면
46810370,전라남도,강진군,작천면
46810380,전라남도,강진군,병영면
46810390,전라남도,강진군,옴천면
46810400,전라남도,강진군,마량면
46820250,전라남도,해남군,해남읍
46820310,전라남도,해남군,삼산면
46820320,전라남도,해남군,화산면
46820330,전라남도,해남군,현산면
46820340,전라남도,해남군,송지면
46820350,전라남도,해남군,북평면
46820360,전라남도,해남군,북일면
46820370,전라남도,해남군,옥천면
46820380,전라남도,해남군,계곡면
46820390,전라남도,해남군,마산면
46820400,전라남도,해남군,황산면
46820410,전라남도,해남군,산이면
46820420,전라남도,해남군,문내면
46820430,전라남도,해남군,화원면
46830250,전라남도,영암군,영암읍
46830253,전라남도,영암군,삼호읍
46830254,전라남도,영암군,삼호읍서부출장소
46830310,전라남도,영암군,덕진면
46830320,전라남도,영암군,금정면
46830330,전라남도,영암군,신북면
46830340,전라남도,영암군,시종면
46830350,전라남도,영암군,도포면
46830360,전라남도,영암군,군서면
46830370,전라남도,영암군,서호면
46830380,전라남도,영암군,학산면
46830390,전라남도,영암군,미암면
46840250,전라남도,무안군,무안읍
46840253,전라남도,무안군,일로읍
46840256,전라남도,무안군,삼향읍
46840258,전라남도,무안군,삼향읍남악출장소
46840320,전라남도,무안군,몽탄면
46840330,전라남도,무안군,청계면
46840340,전라남도,무안군,현경면
46840350,전라남도,무안군,망운면
46840360,전라남도,무안군,해제면
46840370,전라남도,무안군,운남면
46860250,전라남도,함평군,함평읍
46860310,전라남도,함평군,손불면
46860320,전라남도,함평군,신광면
46860330,전라남도,함평군,학교면
46860340,전라남도,함평군,엄다면
46860350,전라남도,함평군,대동면
46860360,전라남도,함평군,나산면
46860370,전라남도,함평군,해보면
46860380,전라남도,함평군,월야면
46870250,전라남도,영광군,영광읍
46870253,전라남도,영광군,백수읍
46870256,전라남도,영광군,홍농읍
46870310,전라남도,영광군,대마면
46870320,전라남도,영광군,묘량면
46870330,전라남도,영광군,불갑면
46870340,전라남도,영광군,군서면
46870350,전라남도,영광군,군남면
46870360,전라남도,영광군,염산면
46870370,전라남도,영광군,법성면
46870380,전라남도,영광군,낙월면
46870385,전라남도,영광군,낙월면안마출장소
46880250,전라남도,장성군,장성읍
46880310,전라남도,장성군,진원면
46880320,전라남도,장성군,남면
46880330,전라남도,장성군,동화면
46880340,전라남도,장성군,삼서면
46880350,전라남도,장성군,삼계면
46880360,전라남도,장성군,황룡면
46880370,전라남도,장성군,서삼면
46880380,전라남도,장성군,북일면
46880390,전라남도,장성군,북이면
46880400,전라남도,장성군,북하면
46890250,전라남도,완도군,완도읍
46890253,전라남도,완도군,금일읍
46890256,전라남도,완도군,노화읍
46890290,전라남도,완도군,노화읍넙도출장소
46890310,전라남도,완도군,군외면
46890320,전라남도,완도군,신지면
46890330,전라남도,완도군,고금면
46890340,전라남도,완도군,약산면
46890350,전라남도,완도군,청산면
46890355,전라남도,완도군,청산면모도출장소
46890360,전라남도,완도군,소안면
46890370,전라남도,완도군,금당면
46890380,전라남도,완도군,보길면
46890390,전라남도,완도군,생일면
46900250,전라남도,진도군,진도읍
46900310,전라남도,진도군,군내면
46900320,전라남도,진도군,고군면
46900330,전라남도,진도군,의신면
46900340,전라남도,진도군,임회면
46900350,전라남도,진도군,지산면
46900360,전라남도,진도군,조도면
46900365,전라남도,진도군,조도면가사출장소
46900366,전라남도,진도군,조도면거차출장소
46910250,전라남도,신안군,지도읍
46910251,전라남도,신안군,지도읍선도출장소
46910253,전라남도,신안군,압해읍
46910254,전라남도,신안군,압해읍매화출장소
46910255,전라남도,신안군,압해읍고이도출장소
46910310,전라남도,신안군,증도면
46910315,전라남도,신안군,증도면병풍출장소
46910320,전라남도,신안군,임자면
46910330,전라남도,신안군,자은면
46910340,전라남도,신안군,비금면
46910350,전라남도,신안군,도초면
46910355,전라남도,신안군,도초면우이도출장
46910360,전라남도,신안군,흑산면
46910365,전라남도,신안군,흑산면가거도출장
46910366,전라남도,신안군,흑산면태도출장소
46910367,전라남도,신안군,흑산면홍도출장소
46910368,전라남도,신안군,흑산면대둔도출장
46910370,전라남도,신안군,하의면
46910380,전라남도,신안군,신의면
46910390,전라남도,신안군,장산면
46910400,전라남도,신안군,안좌면
46910405,전라남도,신안군,안좌면자라출장소
46910410,전라남도,신안군,팔금면
46910420,전라남도,신안군,암태면
47111250,경상북도,포항시 남구,구룡포읍
47111253,경상북도,포항시 남구,연일읍
47111256,경상북도,포항시 남구,오천읍
47111310,경상북도,포항시 남구,대송면
47111320,경상북도,포항시 남구,동해면
47111330,경상북도,포항시 남구,장기면
47111350,경상북도,포항시 남구,호미곶면
47111525,경상북도,포항시 남구,상대동
47111545,경상북도,포항시 남구,해도동
47111550,경상북도,포항시 남구,송도동
47111560,경상북도,포항시 남구,청림동
47111570,경상북도,포항시 남구,제철동
47111580,경상북도,포항시 남구,효곡동
47111590,경상북도,포항시 남구,대이동
47113250,경상북도,포항시 북구,흥해읍
47113310,경상북도,포항시 북구,신광면
47113320,경상북도,포항시 북구,청하면
47113330,경상북도,포항시 북구,송라면
47113340,경상북도,포항시 북구,기계면
47113350,경상북도,포항시 북구,죽장면
47113355,경상북도,포항시 북구,죽장면상옥출장소
47113360,경상북도,포항시 북구,기북면
47113520,경상북도,포항시 북구,중앙동
47113630,경상북도,포항시 북구,양학동
47113655,경상북도,포항시 북구,죽도동
47113665,경상북도,포항시 북구,용흥동
47113680,경상북도,포항시 북구,우창동
47113690,경상북도,포항시 북구,두호동
47113700,경상북도,포항시 북구,장량동
47113710,경상북도,포항시 북구,환여동
47130250,경상북도,경주시,감포읍
47130253,경상북도,경주시,안강읍
47130256,경상북도,경주시,건천읍
47130259,경상북도,경주시,외동읍
47130310,경상북도,경주시,양북면
47130320,경상북도,경주시,양남면
47130330,경상북도,경주시,내남면
47130340,경상북도,경주시,산내면
47130350,경상북도,경주시,서면
47130360,경상북도,경주시,현곡면
47130370,경상북도,경주시,강동면
47130380,경상북도,경주시,천북면
47130515,경상북도,경주시,중부동
47130530,경상북도,경주시,황오동
47130550,경상북도,경주시,성건동
47130570,경상북도,경주시,황남동
47130590,경상북도,경주시,선도동
47130605,경상북도,경주시,월성동
47130615,경상북도,경주시,용강동
47130621,경상북도,경주시,황성동
47130630,경상북도,경주시,동천동
47130650,경상북도,경주시,불국동
47130660,경상북도,경주시,보덕동
47150250,경상북도,김천시,아포읍
47150310,경상북도,김천시,농소면
47150320,경상북도,김천시,남면
47150340,경상북도,김천시,개령면
47150350,경상북도,김천시,감문면
47150360,경상북도,김천시,어모면
47150370,경상북도,김천시,봉산면
47150380,경상북도,김천시,대항면
47150390,경상북도,김천시,감천면
47150400,경상북도,김천시,조마면
47150410,경상북도,김천시,구성면
47150420,경상북도,김천시,지례면
47150430,경상북도,김천시,부항면
47150440,경상북도,김천시,대덕면
47150450,경상북도,김천시,증산면
47150516,경상북도,김천시,자산동
47150536,경상북도,김천시,평화남산동
47150565,경상북도,김천시,양금동
47150575,경상북도,김천시,대신동
47150595,경상북도,김천시,대곡동
47150610,경상북도,김천시,지좌동
47150640,경상북도,김천시,율곡동
47170250,경상북도,안동시,풍산읍
47170310,경상북도,안동시,와룡면
47170320,경상북도,안동시,북후면
47170330,경상북도,안동시,서후면
47170340,경상북도,안동시,풍천면
47170350,경상북도,안동시,일직면
47170360,경상북도,안동시,남후면
47170370,경상북도,안동시,남선면
47170380,경상북도,안동시,임하면
47170390,경상북도,안동시,길안면
47170400,경상북도,안동시,임동면
47170410,경상북도,안동시,예안면
47170420,경상북도,안동시,도산면
47170430,경상북도,안동시,녹전면
47170510,경상북도,안동시,중구동
47170520,경상북도,안동시,명륜동
47170555,경상북도,안동시,용상동
47170585,경상북도,안동시,서구동
47170600,경상북도,안동시,태화동
47170620,경상북도,안동시,평화동
47170630,경상북도,안동시,안기동
47170650,경상북도,안동시,옥동
47170660,경상북도,안동시,송하동
47170690,경상북도,안동시,강남동
47190250,경상북도,구미시,선산읍
47190253,경상북도,구미시,고아읍
47190310,경상북도,구미시,무을면
47190320,경상북도,구미시,옥성면
47190330,경상북도,구미시,도개면
47190340,경상북도,구미시,해평면
47190350,경상북도,구미시,산동면
47190360,경상북도,구미시,장천면
47190510,경상북도,구미시,송정동
47190520,경상북도,구미시,원평1동
47190530,경상북도,구미시,원평2동
47190551,경상북도,구미시,도량동
47190555,경상북도,구미시,지산동
47190565,경상북도,구미시,선주원남동
47190582,경상북도,구미시,형곡1동
47190583,경상북도,구미시,형곡2동
47190590,경상북도,구미시,신평1동
47190600,경상북도,구미시,신평2동
47190610,경상북도,구미시,비산동
47190621,경상북도,구미시,공단1동
47190622,경상북도,구미시,공단2동
47190630,경상북도,구미시,광평동
47190645,경상북도,구미시,상모사곡동
47190660,경상북도,구미시,임오동
47190670,경상북도,구미시,인동동
47190680,경상북도,구미시,진미동
47190690,경상북도,구미시,양포동
47210250,경상북도,영주시,풍기읍
47210310,경상북도,영주시,이산면
47210320,경상북도,영주시,평은면
47210330,경상북도,영주시,문수면
47210340,경상북도,영주시,장수면
47210350,경상북도,영주시,안정면
47210360,경상북도,영주시,봉현면
47210370,경상북도,영주시,순흥면
47210380,경상북도,영주시,단산면
47210390,경상북도,영주시,부석면
47210510,경상북도,영주시,상망동
47210525,경상북도,영주시,하망동
47210550,경상북도,영주시,영주1동
47210560,경상북도,영주시,영주2동
47210590,경상북도,영주시,휴천1동
47210600,경상북도,영주시,휴천2동
47210610,경상북도,영주시,휴천3동
47210620,경상북도,영주시,가흥1동
47210630,경상북도,영주시,가흥2동
47230250,경상북도,영천시,금호읍
47230310,경상북도,영천시,청통면
47230320,경상북도,영천시,신녕면
47230330,경상북도,영천시,화산면
47230340,경상북도,영천시,화북면
47230350,경상북도,영천시,화남면
47230360,경상북도,영천시,자양면
47230370,경상북도,영천시,임고면
47230380,경상북도,영천시,고경면
47230390,경상북도,영천시,북안면
47230400,경상북도,영천시,대창면
47230510,경상북도,영천시,동부동
47230520,경상북도,영천시,중앙동
47230535,경상북도,영천시,서부동
47230540,경상북도,영천시,완산동
47230555,경상북도,영천시,남부동
47250250,경상북도,상주시,함창읍
47250310,경상북도,상주시,중동면
47250320,경상북도,상주시,사벌면
47250330,경상북도,상주시,낙동면
47250335,경상북도,상주시,낙동면동부출장소
